target_id	length	eff_length	est_counts	tpm
BAA31831	465	266	779.586	28.8314
BAA31832	2211	2012	1678	8.20442
BAA31833	342	143	223	15.341
BAA31834	888	689	960.724	13.7171
BAA31836	3903	3704	8089	21.4836
BAA31837	438	239	329	13.542
BAA31838	1107	908	1265	13.7053
BAA31839	1722	1523	3274	21.1477
BAA31840	999	800	8751	107.61
BAA31757	2697	2498	3044	11.9877
BAA31754	324	125	1393	109.629
BAA31755	381	182	1412	76.3215
BAA31756	1041	842	3606	42.1306
BAB33424	84	3.8053	4383	11331
BAB33425	2463	2264	11166	48.5182
BAB33426	933	734	4024	53.9319
BAB33427	1287	1088	8984	81.2315
BAB33428	297	98.0001	260	26.0994
BAB33429	777	578	2929	49.8512
BAB33430	1431	1232	414	3.30578
BAB33431	954	755	21027	273.977
BAB33432	588	389	834	21.0911
BAB33433	567	368	1880	50.2567
BAB33434	714	515	72	1.37534
BAB33436	405	206	42	2.0057
BAB33437	1917	1718	54854	314.101
BAB33438	1131	932	8843	93.3399
BAB33439	210	20.9285	2637	1239.53
BAB33440	1167	968	10252	104.188
BAB33441	900	701	3001	42.1145
BAB33445	2451	2252	92	0.401886
BAB33446	684	485	14	0.283968
BAB33447	534	335	33	0.969065
BAB33448	1422	1223	30	0.241312
BAB33449	264	65.044	31227	4722.88
BAB33451	942	743	6737	89.1993
BAB33452	2817	2618	22844	85.8393
BAB33453	495	296	2544	84.5491
BAB33454	450	251	1981	77.6416
BAB33455	951	752	2620	34.2742
BAB33456	915	716	603	8.28492
BAB33457	822	623	592	9.34797
BAB33458	1149	950	25925	268.46
BAB33459	3222	3023	55736	181.377
BBE29392	219	25.9389	224	84.9534
BAB33460	396	197	953	47.5894
BAB33461	591	392	62	1.55593
BAB33462	786	587	7	0.117312
BAB33463	1554	1355	251	1.82229
BAB33464	1218	1019	182	1.75704
BAB33465	1143	944	203	2.11547
BAB33466	1515	1316	17	0.12708
BAB33467	771	572	45	0.773927
BAB33468	942	743	58	0.767932
BAB33469	1287	1088	55	0.497299
BAB33470	288	89.0004	5	0.552665
BAB33471	1332	1133	126	1.09402
BAB33472	531	332	295	8.74113
BAB33473	1863	1664	1109	6.55635
BAB33474	591	392	3539	88.8134
BAB33475	234	36.8813	1218	324.882
BAB33476	315	116	993	84.2122
BAB33477	849	650	3918	59.2973
BAB33478	378	179	4134	227.196
BAB33479	822	623	8132	128.408
BAB33480	990	791	5740	71.387
BAB33481	1287	1088	18187	164.443
BAB33482	2355	2156	27791	126.806
BAB33483	816	617	1046	16.6775
BAB33484	753	554	279	4.95425
BAB33485	660	461	1327	28.3174
BAB33486	2907	2708	5709	20.7394
BAB33487	2352	2153	1607	7.3427
BAB33488	696	497	111	2.1971
BAB33489	1503	1304	229	1.72759
BAB33490	1701	1502	105	0.687707
BAB33491	879	680	417	6.03269
BAB33492	765	566	1325	23.0294
BAB33493	699	500	439	8.63731
BAB33494	1611	1412	785	5.46914
BAB33495	984	785	3394	42.533
BAB33496	570	371	77	2.04174
BAB33497	1659	1460	1160	7.81608
BAB33498	606	407	2104	50.8552
BAB33499	1401	1202	2399	19.634
BAB33500	1092	893	2943	32.4207
BAB33501	1572	1373	3560	25.5072
BAB33502	87	3.88332	156	395.189
BAB33503	945	746	79	1.04177
BAB33504	1725	1526	1718	11.0752
BAB33505	492	293	861	28.9081
BAB33506	87	3.88332	12	30.3992
BAB33507	1005	806	2295	28.0112
BAB33508	459	260	2449	92.6615
BAB33509	942	743	4680	61.9642
BAB33510	366	167	1044	61.499
BAB33511	1767	1568	3149	19.7565
BAB33512	1488	1289	2360	18.0112
BAB33513	1359	1160	2324	19.7089
BAB33514	1083	884	1158	12.8867
BAB33515	1317	1118	1224	10.7702
BAB33516	1245	1046	1932	18.1702
BAB33517	1068	869	1952	22.0975
BAB33518	1476	1277	2593	19.9754
BAB33519	921	722	3197	43.5601
BAB33520	831	632	3080	47.9421
BAB33521	1263	1064	2432	22.4857
BAB33522	1152	953	8169	84.3257
BAB33523	918	719	39834	545.015
BAB33524	513	314	2137	66.9512
BAB33525	2706	2507	16720	65.6093
BAB33526	399	200	542	26.6596
BAB33528	198	15.9266	402	248.306
BAB33529	744	545	1324	23.8988
BAB33530	621	422	724	16.8776
BAB33531	1044	845	5231	60.8992
BAB33533	1203	1004	580	5.68301
BAB33534	1386	1187	373	3.09131
BAB33535	441	242	40	1.62603
BAB33536	894	695	3127	44.2616
BAB33537	552	353	843	23.4929
BAB33538	855	656	1210	18.1453
BAB33539	1371	1172	9913	83.2073
BAB33540	765	566	9070	157.643
BAB33541	2664	2465	43311	172.848
BAB33542	1893	1694	16546	96.0867
BAB33543	1425	1226	29495	236.669
BAB33544	1854	1655	679	4.03604
BAB33545	2598	2399	29972	122.905
BAB33546	363	164	414	24.8336
BAB33547	795	596	4988	82.3311
BAB33548	867	668	6852	100.908
BAB33549	309	110	2492	222.864
BAB33550	1551	1352	2608	18.9764
BAB33551	2391	2192	3240	14.5408
BAB33552	537	338	4022	117.06
BAB33553	663	464	18950	401.768
BAB33554	927	728	1746	23.5937
BAB33555	771	572	1252	21.5324
BAB33556	441	242	240	9.75618
BAB33557	1230	1031	1203	11.4786
BAB33558	381	182	4506	243.559
BAB33559	897	698	233	3.28386
BAB33560	852	653	9982	150.379
BAB33561	795	596	3577	59.0414
BAB33562	1110	911	1962	21.1868
BAB33563	591	392	179	4.49211
BAB33564	606	407	631	15.2517
BAB33565	549	350	202	5.67763
BAB33566	2601	2402	658	2.69486
BAB33567	726	527	81	1.51202
BAB33568	597	398	34	0.840388
BAB33569	483	284	789	27.3302
BAB33570	1398	1199	11660	95.6672
BAB33571	927	728	1606	21.7019
BAB33572	456	257	14359	549.636
BAB33573	705	506	612	11.8983
BAB33574	531	332	409	12.1191
BAB33575	2430	2231	2246	9.90362
BAB33576	2535	2336	9677	40.7523
BAB33577	2244	2045	2023	9.73165
BAB33578	798	599	310	5.09118
BAB33579	891	692	145	2.06132
BAB33580	1983	1784	303	1.67083
BAB33581	1281	1082	7336	66.6985
BAB33582	1422	1223	962	7.73807
BAB33583	345	146	1697	114.344
BAB33584	624	425	985	22.7998
BAB33585	801	602	1466	23.9564
BAB33586	699	500	6036	118.758
BAB33587	1518	1319	1832	13.6636
BAB33588	1425	1226	13727	110.146
BAB33589	1158	959	416	4.26735
BAB33590	387	188	4383	229.349
BAB33591	825	626	9005	141.512
BAB33592	2673	2474	5065	20.1402
BAB33593	795	596	6074	100.256
BAB33594	726	527	168533	3146
BAB33595	852	653	57301	863.242
BAB33596	726	527	9133	170.485
BAB33597	558	359	20568	563.614
BAB33598	1197	998	2631	25.9343
BAB33599	759	560	12593	221.22
BAB33600	828	629	6929	108.369
BAB33601	1353	1154	13256	113.003
BAB33602	2433	2234	45535	200.515
BAB33603	486	287	28744	985.256
BAB33604	1026	827	17109	203.518
BAB33605	456	257	8204	314.034
BAB33606	789	590	12595	210.005
BAB33607	1149	950	6798	70.3949
BAB33608	597	398	1790	44.2439
BAB33609	3483	3284	12007	35.9679
BAB33610	960	761	11881	153.586
BAB33611	2142	1943	1836	9.29573
BAB33612	390	191	361	18.5933
BAB33613	1296	1097	882	7.90944
BAB33614	261	62.0706	1452	230.125
BBE29393	201	17.0167	1663	961.395
BAB33615	459	260	1038	39.2742
BAB33616	411	212	786	36.4729
BAB33617	711	512	1673	32.1447
BAB33618	825	626	227	3.56726
BAB33619	1719	1520	16017	103.662
BAB33620	708	509	2432	47.0034
BAB33621	405	206	3853	183.999
BAB33622	816	617	62566	997.555
BAB33623	654	455	7895	170.696
BAB33624	1032	833	9783	115.534
BAB33625	576	377	840	21.919
BAB33626	804	605	387	6.29273
BAB33627	915	716	937	12.8739
BAB33628	780	581	1898	32.1369
BAB33629	771	572	1284	22.0827
BAB33630	1359	1160	80691	684.307
BAB33631	756	557	2523	44.5601
BAB33632	723	524	1738	32.6289
BAB33633	468	269	1165	42.6047
BAB33634	741	542	2829	51.3473
BBE29394	801	602	195	3.18656
BAB33635	297	98.0001	18	1.80688
BAB33636	450	251	7	0.274352
BAB33637	597	398	7	0.173021
BAB33638	222	27.8721	4	1.4118
BAB33639	480	281	14	0.490123
BAB33640	1410	1211	287	2.33143
BAB33641	3435	3236	379	1.15216
BAB33645	744	545	5	0.0902521
BAB33646	2772	2573	162	0.619383
BAB33647	762	563	106	1.85217
BAB33648	1332	1133	401	3.48176
BAB33649	525	326	61	1.84076
BAB33650	1281	1082	106	0.963746
BAB33651	1083	884	89	0.990425
BAB33652	1851	1652	322	1.91747
BAB33653	414	215	103	4.71284
BAB33654	1392	1193	196	1.61622
BAB33655	225	29.9375	37	12.1582
BAB33656	501	302	149	4.85359
BAB33657	519	320	105	3.22792
BAB33659	2142	1943	100	0.506304
BAB33660	4215	4016	389.63	0.954427
BAB33661	546	347	85	2.40976
BAB33664	1137	938	187.149	1.96277
BAB33665	1761	1562	329.37	2.07437
BAB33666	171	9.50903	3	3.10362
BAB33667	264	65.044	7	1.0587
BAB33668	1173	974	73	0.737306
BAB33669	771	572	866	14.8938
BAB33670	447	248	1174	46.5694
BAB33671	2445	2246	2570	11.2566
BAB33672	579	380	2174	56.2807
BAB33673	768	569	2123	36.7047
BAB33674	741	542	3553	64.4881
BAB33675	261	62.0706	518	82.0971
BAB33676	261	62.0706	1325	209.997
BAB33677	774	575	120	2.05304
BAB33680	1740	1541	53	0.338343
BAB33679	636	437	29	0.65283
BAB33681	1056	857	324	3.71919
BAB33682	294	95.0001	157	16.2577
BAB33683	399	200	108	5.31224
BAB33684	378	179	52	2.85781
BAB33685	267	68.0268	21	3.03685
BAB33686	501	302	372	12.1177
BAB33687	1458	1259	18146	141.788
BAB33688	459	260	4713	178.323
BAB33689	1245	1046	1536	14.4459
BAB33690	402	203	4916	238.232
BAB33691	1056	857	216	2.47946
BAB33692	1104	905	2959	32.1647
BAB33693	1254	1055	3461	32.2725
BAB33695	246	47.5399	104.046	21.5304
BAB33696	390	191	1103	56.8101
BAB33697	714	515	8907.62	170.152
BAB33698	201	17.0167	30	17.3433
BAB33699	294	95.0001	35	3.62433
BAB33703	795	596	50	0.825292
BAB33704	594	395	45	1.12073
BAB33705	444	245	14	0.562142
BAB33706	411	212	16	0.742451
BAB33707	555	356	61	1.68564
BAB33708	774	575	1515	25.9196
BAB33710	744	545	41	0.740067
BAB33711	354	155	42	2.66564
BAB33712	1182	983	180	1.80137
BAB33713	417	218	10	0.45126
BAB33714	618	419	4	0.0939139
BAB33715	459	260	4	0.151346
BAB33719	273	74.0093	133	17.6786
BAB33720	552	353	93	2.59174
BAB33721	753	554	18	0.319629
BAB33722	261	62.0706	4	0.633954
BAB33723	558	359	122	3.3431
BAB33724	222	27.8721	13	4.58836
BAB33725	324	125	114	8.97178
BAB33726	2334	2135	486	2.23935
BAB33727	957	758	203	2.63458
BAB33728	900	701	492	6.90448
BAB33729	723	524	125	2.34673
BAB33730	279	80.003	6	0.737784
BAB33732	903	704	492	6.87506
BAB33733	1059	860	82	0.937992
BAB33734	1128	929	142	1.50368
BAB33736	957	758	206	2.67351
BAB33737	2199	2000	590	2.90206
BAB33738	957	758	166	2.15438
BAB33739	690	491	669	13.4038
BAB33740	615	416	114	2.69585
BAB33742	711	512	207	3.97726
BAB33743	1644	1445	585	3.98265
BAB33744	2526	2327	745	3.14951
BAB33745	669	470	167	3.49544
BAB33746	588	389	400	10.1157
BAB33747	543	344	144	4.11801
BAB33749	192	14.0216	4	2.80638
BBE29395	141	6.28195	42	65.7716
BAB33750	267	68.0268	166	24.0056
BAB33751	381	182	96.5455	5.21848
BAB33752	348	149	76.848	5.07376
BAB33753	1539	1340	1344.27	9.86882
BAB33754	1143	944	20	0.208421
BAB33755	921	722	152	2.07105
BAB33756	927	728	426	5.75655
BAB33757	357	158	294	18.3052
BAB33758	576	377	100	2.60941
BAB33759	4254	4055	270	0.655023
BAB33760	858	659	1087	16.2266
BAB33761	870	671	420	6.15759
BAB33762	594	395	23	0.572815
BAB33765	1326	1127	550	4.8009
BAB33766	855	656	142	2.12945
BAB33767	720	521	103	1.94484
BAB33768	1428	1229	232	1.85703
BAB33769	696	497	62	1.22721
BAB33772	213	22.4695	7	3.0647
BAB33773	1095	896	19	0.208607
BAB33774	762	563	25	0.436833
BAB33775	168	9.06081	30	32.5715
BAB33779	135	5.87326	0	0
BAB33780	1689	1490	441	2.91163
BAB33781	1473	1274	625	4.82608
BAB33782	588	389	368	9.30641
BAB33783	2034	1835	848	4.54615
BAB33785	3984	3785	491	1.27614
BAB33786	1089	890	527	5.82511
BAB33789	303	104	0	0
BAB33790	606	407	54	1.30522
BAB33791	864	665	10	0.147932
BAB33792	1548	1349	32	0.233358
BAB33793	1419	1220	214	1.72559
BAB33794	321	122	3214.93	259.236
BAB33795	951	752	75	0.981131
BAB33796	1383	1184	225	1.86945
BBE29396	411	212	34	1.57771
BAB33797	987	788	337	4.20714
BAB33798	1179	980	315	3.16205
BAB33800	972	773	213	2.71072
BAB33801	957	758	1523	19.7658
BAB33802	1050	851	4974	57.499
BAB33803	816	617	31	0.494266
BAB33805	633	434	139	3.15071
BAB33806	276	77.0053	8436	1077.7
BAB33807	1587	1388	589	4.17455
BAB33808	891	692	212	3.01379
BAB33809	1170	971	194	1.96547
BAB33810	1452	1253	140	1.09916
BAB33811	1887	1688	154	0.897495
BAB33812	1260	1061	6033	55.9373
BAB33813	1284	1085	8821	79.9782
BAB33814	900	701	1136	15.942
BAB33815	660	461	70	1.49376
BAB33816	471	272	48	1.73603
BAB33817	1182	983	396	3.96301
BAB33818	612	413	3369	80.2481
BAB33819	1254	1055	4467	41.6531
BAB33820	3075	2876	34034	116.415
BAB33821	1092	893	1277	14.0677
BAB33822	954	755	492	6.41065
BAB33823	777	578	348	5.92291
BAB33824	948	749	233	3.06026
BAB33825	1665	1466	48	0.3221
BAB33826	945	746	34	0.448357
BAB33827	867	668	49	0.721611
BAB33828	810	611	23	0.370314
BAB33829	951	752	53	0.693333
BAB33830	1014	815	32	0.386257
BAB33831	1212	1013	94	0.912856
BAB33832	540	341	520	15.0014
BAB33833	834	635	1014	15.709
BAB33834	1110	911	4413	47.654
BAB33835	276	77.0053	1211	154.706
BAB33836	1047	848	352	4.08348
BAB33837	2079	1880	350	1.83145
BAB33838	1032	833	312	3.68463
BAB33839	1305	1106	345	3.06865
BAB33840	1542	1343	445	3.25963
BAB33841	630	431	319	7.2811
BAB33842	963	764	702	9.03915
BAB33843	768	569	427	7.38243
BAB33844	828	629	321	5.0204
BAB33845	852	653	1304	19.6448
BAB33846	975	776	4309	54.6259
BAB33847	2943	2744	1362	4.88289
BAB33848	624	425	51	1.1805
BAB33849	1158	959	1007	10.3299
BAB33850	1221	1022	442	4.25456
BAB33851	1095	896	1443	15.8432
BAB33852	309	110	1360	121.627
BAB33853	213	22.4695	152	66.5478
BAB33854	1095	896	3678	40.382
BAB33855	261	62.0706	1013	160.549
BAB33856	1416	1217	703	5.68262
BAB33857	321	122	1894	152.723
BAB33858	1116	917	368	3.94786
BAB33860	810	611	2743	44.164
BAB33859	459	260	682	25.8045
BAB33861	525	326	2360	71.2161
BAB33862	192	14.0216	1686	1182.89
BAB33863	678	479	3292	67.6096
BAB33864	285	86.0009	2805	320.859
BAB33865	2280	2081	102	0.482183
BAB33866	450	251	108	4.23286
BAB33868	978	779	5276	66.6271
BAB33867	909	710	147	2.03677
BAB33869	1269	1070	569	5.23133
BAB33870	3144	2945	1771	5.91585
BAB33871	1203	1004	1097	10.7487
BAB33872	690	491	913	18.2925
BAB33873	1296	1097	989	8.86898
BAB33874	1320	1121	3483	30.5655
BAB33875	1374	1175	1338	11.2022
BAB33876	1818	1619	305	1.85326
BAB33877	1446	1247	241	1.90123
BAB33878	582	383	779	20.0089
BAB33879	1071	872	2475	27.9217
BAB33880	1128	929	16411	173.781
BAB33881	333	134	9272	680.695
BAB33882	1815	1616	14746	89.767
BAB33883	972	773	4441	56.5178
BAB33884	243	44.7603	416	91.4289
BAB33885	282	83.0016	458	54.2829
BAB33886	348	149	1425	94.0833
BAB33887	885	686	6798	97.4857
BAB33888	540	341	1209	34.8783
BAB33889	450	251	801	31.3937
BAB33890	1104	905	1632	17.7401
BAB33891	471	272	5035	182.102
BAB33892	420	221	6375	283.773
BAB33893	978	779	396	5.00082
BAB33894	516	317	470	14.5855
BAB33895	1572	1373	147	1.05325
BAB33896	975	776	1472	18.6608
BAB33897	1863	1664	6646	39.2908
BAB33898	900	701	5374	75.416
BAB33899	243	44.7603	637	140.001
BAB33900	1449	1250	6920	54.4603
BAB33901	591	392	394	9.88767
BAB33902	912	713	1013	13.9767
BAB33903	492	293	4312	144.775
BAB33904	1365	1166	1079	9.10346
BAB33905	891	692	4354	61.8965
BAB33906	330	131	2087	156.724
BAB33907	615	416	3902	92.2737
BAB33908	1992	1793	25123	137.84
BAB33909	948	749	20044	263.261
BAB33910	1476	1277	2697	20.7766
BAB33911	579	380	4387	113.571
BAB33912	315	116	13228	1121.81
BAB33913	1299	1100	79144	707.798
BAB33914	624	425	10098	233.738
BAB33915	1275	1076	19772	180.768
BAB33916	2355	2156	23576	107.573
BAB33917	273	74.0093	9841	1308.09
BAB33918	1872	1673	13432	78.9821
BAB33919	372	173	104	5.91386
BAB33920	399	200	340	16.7237
BAB33921	696	497	1017	20.1302
BAB33922	1701	1502	445	2.91457
BAB33923	819	620	1116	17.7075
BAB33924	459	260	491	18.5777
BAB33925	1773	1574	680	4.24999
BAB33926	1782	1583	759	4.71677
BAB33927	339	140	230	16.1616
BAB33928	1287	1088	426	3.85181
BAB33929	861	662	1459	21.6811
BAB33930	573	374	13843	364.118
BAB33931	312	113	314	27.336
BAB33932	354	155	2093	132.838
BAB33933	1551	1352	1415	10.2959
BAB33934	471	272	1056	38.1926
BAB33935	552	353	977	27.2272
BAB33936	219	25.9389	1142	433.111
BAB33937	375	176	2155	120.453
BAB33938	3150	2951	26858	89.5341
BAB33939	1194	995	10719	105.978
BAB33940	648	449	2042	44.7397
BAB33941	3363	3164	5492	17.0757
BAB33942	165	8.64817	54	61.4261
BAB33943	528	329	296	8.85074
BAB33944	378	179	473	25.9951
BAB33945	552	353	4678	130.367
BAB33946	1932	1733	4861	27.5938
BAB33947	330	131	4484	336.727
BAB33948	606	407	3762	90.9302
BAB33949	1875	1676	16224	95.2287
BAB33950	705	506	14986	291.353
BAB33951	963	764	2792	35.9506
BAB33952	960	761	400	5.17082
BAB33953	1305	1106	3759	33.435
BAB33954	1677	1478	6837	45.5067
BAB33955	1221	1022	636	6.12195
BAB33956	1653	1454	1609	10.8862
BAB33957	480	281	887	31.0528
BAB33958	795	596	7536	124.388
BAB33959	396	197	6352	317.196
BAB33960	2505	2306	20436	87.1807
BAB33961	933	734	4832	64.7612
BAB33962	1293	1094	6943	62.4329
BAB33963	1356	1157	9829	83.5718
BAB33964	4386	4187	11699	27.4871
BAB33965	15876	15677	1707	1.07116
BAB33966	2163	1964	207	1.03684
BAB33967	1176	977	183	1.84264
BAB33968	408	209	149	7.01332
BAB33969	423	224	29	1.2736
BAB33971	1017	818	75	0.901969
BAB33972	363	164	1217	73.0013
BAB33974	459	260	498	18.8426
BAB33975	918	719	2421	33.1245
BAB33976	678	479	361	7.41405
BAB33977	780	581	216	3.65731
BAB33978	855	656	4388	65.8031
BAB33979	810	611	1458	23.4747
BAB33981	594	395	1357	33.7961
BAB33980	687	488	927	18.6872
BAB33982	2415	2216	677	3.0054
BAB33983	4197	3998	466.41	1.14765
BAB33984	261	62.0706	6	0.950931
BAB33986	372	173	103	5.857
BAB33987	1095	896	219	2.40447
BAB33988	927	728	40	0.540521
BAB33989	483	284	48	1.66267
BAB33990	816	617	2065	32.9245
BAB33991	1782	1583	100	0.621445
BAB33992	777	578	6	0.102119
BAB33993	879	680	123	1.77943
BAB33995	1392	1193	13	0.107198
BAB33998	1302	1103	365	3.25538
BAB33999	1146	947	49	0.509014
BAB34000	786	587	307	5.14498
BAB34001	1236	1037	194	1.84038
BAB34002	1050	851	43	0.497076
BAB34003	1668	1469	25	0.167418
BAB34004	1260	1061	77	0.713936
BAB34005	816	617	50	0.797202
BAB34006	894	695	320	4.52949
BAB34007	1068	869	9774	110.646
BAB34008	510	311	5031	159.139
BAB34009	723	524	2044	38.3737
BAB34010	495	296	13796	458.506
BAB34011	1386	1187	3792	31.4269
BAB34012	522	323	268	8.16237
BAB34013	213	22.4695	210	91.941
BAB34014	867	668	4337	63.87
BAB34015	543	344	59	1.68724
BAB34016	693	494	44	0.876213
BAB34017	2610	2411	60	0.244815
BAB34018	1008	809	13	0.158081
BAB34019	516	317	15	0.465496
BAB34020	633	434	12	0.272004
BAB34021	762	563	216	3.77424
BAB34022	891	692	201	2.85742
BAB34023	2973	2774	744	2.63846
BAB34024	2238	2039	489	2.35926
BAB34025	1137	938	324.762	3.40601
BAB34026	1335	1136	286	2.47669
BAB34027	408	209	204	9.60213
BAB34028	4851	4652	383	0.809921
BAB34029	462	263	15	0.561073
BAB34030	1902	1703	26	0.150191
BAB34031	1449	1250	1363	10.7268
BAB34032	684	485	1227	24.8878
BAB34033	1383	1184	2522	20.9545
BAB34034	333	134	1612	118.343
BAB34035	1224	1025	2846	27.3146
BAB34036	3138	2939	3040	10.1755
BAB34037	1377	1178	4212	35.1744
BAB34038	1248	1049	1581	14.8266
BAB34039	654	455	4180	90.3751
BAB34040	369	170	230	13.3095
BAB34041	249	50.3754	397	77.5276
BAB34042	1119	920	2028	21.6852
BAB34043	153	7.28986	204.415	275.853
BAB34044	153	7.28986	97.585	131.688
BAB34045	744	545	247.068	4.45967
BAB34046	2241	2042	523	2.51959
BAB34047	1203	1004	133	1.30317
BBE29397	219	25.9389	21	7.96439
BAB34048	3882	3683	786	2.09945
BAB34049	1134	935	51	0.53659
BAB34050	816	617	112	1.78573
BAB34051	993	794	78	0.966402
BAB34052	1005	806	143	1.74536
BAB34053	1251	1052	114	1.06604
BAB34054	957	758	316	4.10111
BAB34055	1176	977	227	2.28568
BAB34056	1611	1412	237	1.65119
BAB34057	858	659	117	1.74656
BAB34058	747	548	123	2.20805
BAB34059	414	215	46	2.10476
BAB34060	2106	1907	3633	18.7412
BBE29398	198	15.9266	338	208.775
BAB34061	1089	890	4826	53.3434
BAB34062	1161	962	4579	46.8252
BAB34063	630	431	405	9.24403
BAB34064	1221	1022	167	1.60749
BAB34065	903	704	74	1.03405
BAB34066	747	548	1414	25.3836
BAB34067	564	365	53261	1435.49
BAB34068	1596	1397	22086	155.527
BAB34069	429	230	1085	46.4072
BAB34070	1239	1040	1547	14.6332
BAB34072	411	212	2784	129.187
BAB34073	807	608	1796	29.0594
BAB34074	1464	1265	177	1.37647
BAB34075	879	680	39	0.564208
BAB34076	552	353	9	0.250814
BAB34077	1533	1334	32	0.235981
BAB34078	909	710	24	0.332534
BAB34079	297	98.0001	8	0.803059
BAB34080	1059	860	43	0.491874
BAB34081	1659	1460	569	3.83392
BAB34082	681	482	262	5.34734
BAB34083	1386	1187	251	2.08021
BAB34084	561	362	328	8.91352
BAB34085	210	20.9285	59066	27764.1
BAB34086	384	185	329	17.4948
BAB34087	789	590	749	12.4886
BAB34088	204	18.2087	6424	3470.65
BAB34089	966	767	10192	130.722
BAB34090	954	755	356	4.6386
BAB34091	642	443	1696	37.6622
BAB34092	264	65.044	2190	331.223
BAB34093	1212	1013	9135	88.7121
BAB34094	1089	890	5590	61.7882
BAB34095	1113	914	2410	25.9391
BAB34096	1902	1703	4469	25.8154
BAB34097	468	269	2187	79.9798
BAB34098	318	119	3917	323.81
BAB34099	612	413	1147	27.321
BAB34100	642	443	1946	43.2138
BAB34101	1032	833	4108	48.5142
BAB34102	582	383	5902	151.595
BAB34103	2583	2384	22161	91.4465
BAB34104	483	284	2574	89.1608
BAB34106	708	509	35	0.676447
BAB34107	1428	1229	158	1.2647
BAB34108	555	356	17	0.469767
BAB34109	708	509	21	0.405868
BAB34112	1671	1472	118	0.788602
BAB34113	936	737	606	8.08889
BAB34114	726	527	788	14.7095
BAB34115	675	476	577	11.9248
BAB34116	741	542	999	18.1322
BAB34117	909	710	11942	165.464
BAB34118	1539	1340	3036	22.2885
BAB34119	879	680	8249	119.337
BAB34120	468	269	2175	79.5409
BAB34121	1080	881	5983	66.8078
BAB34122	1425	1226	6392	51.2897
BAB34123	1176	977	1151	11.5895
BAB34127	1665	1466	4722	31.6866
BAB34128	753	554	2472	43.8958
BAB34129	1221	1022	2359	22.7071
BAB34130	1149	950	1877	19.4368
BAB34131	801	602	2610	42.6509
BAB34132	1947	1748	1451	8.16601
BAB34133	1665	1466	14446	96.9387
BAB34136	327	128	338	25.9771
BAB34137	447	248	15652	620.872
BAB34138	531	332	7636	226.262
BAB34139	363	164	693	41.5693
BAB34140	765	566	1184	20.5788
BAB34141	546	347	3253	92.2228
BAB34142	1641	1442	9980	68.0846
BAB34143	1320	1121	397	3.48392
BAB34144	2199	2000	255	1.25428
BAB34145	678	479	143	2.93687
