Chromosome	865118	865322	2	2	0	10	7	45
Chromosome	865142	865256	0	0	0	3	0	49
Chromosome	865183	865389	1	1	0	0	1	33
Chromosome	865183	865611	1	1	0	0	1	33
Chromosome	865200	865406	2	2	0	1	12	43
Chromosome	865200	865628	2	2	0	0	11	43
Chromosome	865221	865426	1	1	0	1	0	32
Chromosome	865406	865628	2	2	0	3	1	46
Chromosome	865569	865648	1	1	0	1	0	12
Chromosome	916528	3879940	1	1	0	5	3	12
Chromosome	964800	974924	2	2	0	1	0	19
Chromosome	1086082	1113728	2	4	0	1	0	14
Chromosome	1092242	1092295	2	2	0	1	0	15
Chromosome	1092744	1093145	1	1	0	1	0	16
Chromosome	1092785	1092805	2	4	0	2	0	48
Chromosome	1092836	5253930	1	1	0	5	0	13
Chromosome	1092915	1093031	1	1	0	1	0	31
Chromosome	1148770	1159575	1	1	0	1	0	20
Chromosome	1149274	1160698	1	1	0	0	1	16
Chromosome	1174730	1305505	2	2	0	0	3	35
Chromosome	1174773	1551395	2	2	0	2	5	45
Chromosome	1229105	1269442	2	2	0	1	0	16
Chromosome	1256935	1257321	1	1	0	0	1	12
Chromosome	1349502	1506515	2	2	0	0	3	13
Chromosome	1379270	1379388	1	1	0	0	1	21
Chromosome	1385767	3897062	2	2	0	6	0	14
Chromosome	1385780	2232253	2	2	0	4	2	12
Chromosome	1397446	1397466	0	0	0	54	3	48
Chromosome	1399587	1399631	2	2	0	1	0	18
Chromosome	1467827	1467863	1	3	0	1	0	23
Chromosome	1481691	1481729	1	1	0	1	0	43
Chromosome	1489631	1489674	2	4	0	1	0	49
Chromosome	1496823	1510893	2	2	0	1	0	24
Chromosome	1500500	1506725	2	2	0	0	1	12
Chromosome	1509940	1512150	1	1	0	0	1	12
Chromosome	1510735	1510763	2	2	0	3	0	37
Chromosome	1551457	1769556	2	2	0	6	1	14
Chromosome	1554716	1941439	1	1	0	0	5	36
Chromosome	1650228	1674286	2	2	0	0	1	16
Chromosome	1658553	1707134	1	1	0	1	0	14
Chromosome	1662971	1685104	2	2	0	1	0	12
Chromosome	1703349	1703374	2	2	0	1	0	16
Chromosome	1704375	1707986	1	1	0	1	0	46
Chromosome	1715255	1715790	1	1	0	0	1	35
Chromosome	1732117	1732294	1	1	0	1	0	50
Chromosome	1732162	1732339	2	2	0	1	0	15
Chromosome	1732262	1732389	0	0	0	4	0	33
Chromosome	1732572	1732743	2	2	0	5	0	19
Chromosome	1732577	1732759	2	2	0	1	0	19
Chromosome	1732648	1732751	1	1	0	1	0	27
Chromosome	1754804	1754838	0	0	0	16	1	49
Chromosome	1779609	1780842	1	1	0	1	0	14
Chromosome	1838638	4190210	2	4	0	24	0	13
Chromosome	1896225	1896261	2	4	0	7	0	48
Chromosome	1896231	1896267	1	1	0	1	0	34
Chromosome	2039518	2087051	1	1	0	0	1	13
Chromosome	2189169	2240067	2	2	0	0	5	36
Chromosome	2189169	2697344	2	2	0	0	5	36
Chromosome	2194289	2243777	2	4	0	1	0	38
Chromosome	2204369	2205681	2	2	0	0	11	49
Chromosome	2205682	3063363	2	2	0	2	12	12
Chromosome	2205692	2217497	2	2	0	0	2	14
Chromosome	2240133	2697344	2	2	0	0	5	36
Chromosome	2252709	2271257	1	1	0	1	0	13
Chromosome	2271488	2271550	1	3	0	1	0	40
Chromosome	2291595	2614454	1	1	0	0	13	12
Chromosome	2308436	2308531	1	1	0	8	1	50
Chromosome	2308508	2308603	1	3	0	0	4	49
Chromosome	2308532	2308915	1	1	0	0	1	25
Chromosome	2308820	2308915	1	1	0	1	0	45
Chromosome	2335284	2357280	2	2	0	1	0	12
Chromosome	2346314	2346394	2	2	0	1	0	29
Chromosome	2369083	2369769	1	1	0	0	1	13
Chromosome	2384044	2401724	1	1	0	0	1	13
Chromosome	2393954	2399725	2	2	0	0	2	13
Chromosome	2399906	2399937	0	0	0	20	0	47
Chromosome	2401932	2413873	1	1	0	1	0	18
Chromosome	2430479	4986049	2	2	0	4	2	12
Chromosome	2442632	2456999	2	2	0	0	1	12
Chromosome	2448575	2509356	2	2	0	1	3	12
Chromosome	2450263	2465293	1	1	0	0	1	12
Chromosome	2455630	3900826	2	2	0	6	0	14
Chromosome	2464985	2468035	2	2	0	0	1	12
Chromosome	2466798	2516684	2	2	0	0	1	20
Chromosome	2467756	2467783	1	3	0	1	0	40
Chromosome	2481288	2517308	1	1	0	1	0	16
Chromosome	2495010	2529190	2	2	0	0	1	20
Chromosome	2535039	2541357	1	1	0	0	1	12
Chromosome	2546271	2546369	1	3	0	6	2	49
Chromosome	2598714	2598797	0	0	0	3	0	45
Chromosome	2602612	4190277	1	1	0	4	10	14
Chromosome	2775729	2797161	1	1	0	0	1	50
Chromosome	2776600	2797883	1	1	0	1	0	31
Chromosome	2776985	2798342	1	1	0	11	0	48
Chromosome	2780056	2790782	2	2	0	0	1	12
Chromosome	2883343	2883952	2	2	0	1	0	47
Chromosome	2890952	2913586	2	2	0	0	1	31
Chromosome	2921460	2952345	2	2	0	1	0	12
Chromosome	2924624	3449702	1	1	0	8	4	16
Chromosome	2925399	2926024	2	2	0	1	0	24
Chromosome	2925422	2926045	2	2	0	2251	89	50
Chromosome	2956867	2997644	1	1	0	0	1	12
Chromosome	3007503	3045012	2	2	0	1	0	19
Chromosome	3050025	3050138	2	4	0	1	0	41
Chromosome	3073126	3073206	1	3	0	0	1	12
Chromosome	3095349	3095382	2	2	0	1	0	42
Chromosome	3114580	3159576	1	1	0	0	1	13
Chromosome	3119018	3119059	0	0	0	3	0	33
Chromosome	3157264	3157354	2	2	0	0	5	41
Chromosome	3157264	3157445	2	2	0	0	1	34
Chromosome	3244989	3245103	2	2	0	1	0	49
Chromosome	3249672	3249791	2	2	0	0	2	50
Chromosome	3249672	3249913	2	2	0	0	1	50
Chromosome	3249672	4579230	2	2	0	4	0	12
Chromosome	3249742	3249863	2	2	0	6	0	42
Chromosome	3249791	3249913	2	2	0	0	1	24
Chromosome	3353713	3353745	1	1	0	1	0	21
Chromosome	3384739	3449702	1	1	0	7	41	14
Chromosome	3388096	3421123	1	1	0	0	1	18
Chromosome	3421918	3466186	2	2	0	0	1	12
Chromosome	3423944	3465760	2	2	0	0	1	21
Chromosome	3433471	3475870	1	1	0	1	0	20
Chromosome	3438862	3485450	2	2	0	0	1	19
Chromosome	3446489	4158645	1	1	0	0	7	27
Chromosome	3449733	3475731	2	2	0	1	0	17
Chromosome	3450022	3451362	1	3	0	0	2	25
Chromosome	3450549	4798196	2	2	0	0	7	16
Chromosome	3450870	3475921	2	2	0	0	1	14
Chromosome	3456185	3456223	0	0	0	0	3	33
Chromosome	3464586	3479257	1	1	0	0	1	12
Chromosome	3464586	3500133	1	1	0	1	0	12
Chromosome	3532232	3541236	2	2	0	1	0	14
Chromosome	3534655	3550572	1	1	0	0	1	13
Chromosome	3542093	3542410	2	2	0	0	1	32
Chromosome	3542272	3542410	2	2	0	0	1	32
Chromosome	3542300	3542439	2	2	0	1	0	28
Chromosome	3543679	3581343	2	2	0	0	1	16
Chromosome	3628972	3697905	2	4	0	0	6	13
Chromosome	3629730	3671114	1	1	0	0	1	12
Chromosome	3646702	3646732	1	1	0	2	0	48
Chromosome	3665382	3711213	1	1	0	0	1	12
Chromosome	3669960	3670046	1	1	0	1	0	15
Chromosome	3670007	3670116	1	1	0	1	118	48
Chromosome	3770304	3810509	2	2	0	0	1	12
Chromosome	3774483	3774483	0	0	1	0	3	3
Chromosome	3840098	3840184	1	1	0	1	0	25
Chromosome	3854213	3872319	2	2	0	0	1	21
Chromosome	3857490	4248780	1	1	0	0	5	13
Chromosome	3879953	4710009	1	1	0	6	3	12
Chromosome	3885237	3924218	1	1	0	0	1	14
Chromosome	3934418	3934792	1	1	0	0	1	49
Chromosome	3934534	3934909	1	1	0	0	1	22
Chromosome	3936547	3949634	2	2	0	0	1	12
Chromosome	3939353	3950642	2	2	0	0	1	19
Chromosome	3947548	4178013	2	2	0	0	9	12
Chromosome	4009759	4009817	0	0	0	3	0	43
Chromosome	4009773	4009831	2	2	0	1	0	40
Chromosome	4009786	4034095	2	2	0	1	0	19
Chromosome	4009821	4013956	2	2	0	0	1	18
Chromosome	4009898	4042925	2	2	0	0	1	12
Chromosome	4017957	4064927	2	2	0	1	0	17
Chromosome	4025150	4049204	1	1	0	0	1	14
Chromosome	4026560	4054102	1	1	0	1	0	13
Chromosome	4038726	4075777	1	1	0	1	0	15
Chromosome	4048655	4048699	2	2	0	1	0	27
Chromosome	4048700	4048765	2	2	0	1	0	25
Chromosome	4048733	4048765	2	2	0	1	1	18
Chromosome	4049652	4052227	1	1	0	0	1	12
Chromosome	4049938	4050047	1	1	0	1	0	26
Chromosome	4050660	4100408	1	1	0	1	0	13
Chromosome	4052117	4053424	2	2	0	0	1	12
Chromosome	4053535	4057895	2	4	0	1	0	41
Chromosome	4053637	4054801	2	2	0	1	0	30
Chromosome	4056484	4190853	2	2	0	4	0	13
Chromosome	4057105	4162368	1	1	0	0	3	13
Chromosome	4057307	4067788	1	1	0	1	0	37
Chromosome	4062046	4067971	2	2	0	0	1	12
Chromosome	4065849	4933957	1	1	0	1	3	12
Chromosome	4075792	4190635	0	0	0	4	0	47
Chromosome	4089368	4102164	1	1	0	1	0	13
Chromosome	4098357	4113354	1	1	0	0	1	14
Chromosome	4118461	4135223	1	1	0	0	1	12
Chromosome	4127108	4127218	2	2	0	1	0	29
Chromosome	4135382	4182020	1	1	0	0	1	14
Chromosome	4136070	4182240	1	3	0	1	0	20
Chromosome	4137912	4176331	1	1	0	0	1	26
Chromosome	4138665	4185207	1	1	0	0	1	12
Chromosome	4141657	4146530	1	1	0	0	1	13
Chromosome	4141795	4178796	1	1	0	0	1	21
Chromosome	4145454	4158179	2	2	0	0	2	12
Chromosome	4145999	4179110	2	2	0	1	0	35
Chromosome	4146962	4191247	1	1	0	1	0	20
Chromosome	4158705	4175902	2	2	0	0	1	12
Chromosome	4159528	4186273	2	2	0	1	0	12
Chromosome	4159997	4181883	1	1	0	0	1	13
Chromosome	4160199	4182340	2	2	0	1	0	12
Chromosome	4160275	4175952	2	4	0	1	0	21
Chromosome	4162516	4163856	1	3	0	0	2	25
Chromosome	4162543	4167752	2	2	0	0	1	12
Chromosome	4163043	4798196	2	2	0	0	7	16
Chromosome	4164048	4175923	1	1	0	1	0	18
Chromosome	4164157	4186383	2	2	0	0	1	14
Chromosome	4169290	4185238	1	1	0	1	0	42
Chromosome	4169550	4175168	2	2	0	1	0	13
Chromosome	4171332	4180508	1	1	0	0	1	12
Chromosome	4175019	4183680	2	2	0	1	0	26
Chromosome	4175163	4178908	2	2	0	1	0	23
Chromosome	4175186	4185178	2	6	0	1	0	35
Chromosome	4175219	4177374	1	3	0	1	0	43
Chromosome	4175295	4195256	1	1	0	0	1	16
Chromosome	4175306	4218119	2	2	0	0	1	14
Chromosome	4175312	4175995	2	2	0	1	0	37
Chromosome	4175312	4177727	2	2	0	1	0	47
Chromosome	4175312	4191793	2	2	0	1	0	19
Chromosome	4175426	4182319	2	2	0	1	0	48
Chromosome	4175541	4184220	1	1	0	1	0	14
Chromosome	4175579	4183493	1	1	0	1	0	13
Chromosome	4175593	4194093	2	2	0	1	0	48
Chromosome	4175884	4185744	2	2	0	0	1	13
Chromosome	4175918	4177926	1	1	0	1	0	13
Chromosome	4176278	4176529	2	2	0	1	0	21
Chromosome	4176299	4176529	2	2	0	1	0	20
Chromosome	4176363	4180012	2	2	0	1	0	13
Chromosome	4176366	4176659	2	2	0	1	0	36
Chromosome	4176530	4184647	2	2	0	0	2	12
Chromosome	4176549	4184206	1	1	0	1	0	26
Chromosome	4176549	4186958	1	1	0	1	0	30
Chromosome	4176566	4184791	2	2	0	1	0	47
Chromosome	4176581	4188391	2	2	0	1	0	42
Chromosome	4176603	4182394	2	2	0	0	1	19
Chromosome	4176635	4176676	2	2	0	1	0	25
Chromosome	4176666	4179436	1	1	0	1	0	18
Chromosome	4176929	4192087	2	2	0	1	0	29
Chromosome	4176989	4181783	2	2	0	1	0	16
Chromosome	4177023	4187030	1	1	0	1	0	14
Chromosome	4177705	4188125	2	2	0	1	0	49
Chromosome	4177868	4181219	2	2	0	0	1	13
Chromosome	4177920	4210058	2	2	0	1	0	14
Chromosome	4178478	4183680	2	2	0	1	0	25
Chromosome	4179171	4182569	1	1	0	1	0	22
Chromosome	4179173	4179334	2	2	0	1	0	44
Chromosome	4179271	4183629	2	2	0	0	1	14
Chromosome	4179421	4179451	2	2	0	1	0	13
Chromosome	4179551	4179601	1	3	0	1	0	25
Chromosome	4179638	4183719	2	4	0	1	0	50
Chromosome	4179649	4182359	2	2	0	0	1	15
Chromosome	4180213	4184050	2	2	0	1	1	20
Chromosome	4180255	4190322	2	2	0	1	0	37
Chromosome	4180291	4197035	2	2	0	1	0	43
Chromosome	4180299	4378285	1	1	0	3	0	12
Chromosome	4180416	4201498	2	2	0	1	0	15
Chromosome	4180569	4182835	2	2	0	0	1	15
Chromosome	4180614	4192818	1	1	0	0	1	15
Chromosome	4180667	4187511	1	1	0	1	0	21
Chromosome	4180746	4185386	2	2	0	0	1	12
Chromosome	4181511	4194028	1	1	0	1	0	27
Chromosome	4181632	4187043	2	4	0	0	1	13
Chromosome	4181673	4185053	2	2	0	1	21	47
Chromosome	4181766	4190225	2	4	0	1	0	12
Chromosome	4181797	4190675	2	2	0	1	0	25
Chromosome	4182057	4187170	1	1	0	1	0	32
Chromosome	4182231	4187102	1	3	0	1	0	32
Chromosome	4182273	4182383	1	3	0	1	0	47
Chromosome	4182296	4192272	1	1	0	1	0	44
Chromosome	4182468	4183217	1	1	0	1	0	23
Chromosome	4182568	4182601	0	0	0	3	0	44
Chromosome	4182671	4182808	2	2	0	2	0	25
Chromosome	4182830	4184045	2	2	0	0	1	12
Chromosome	4182856	4184056	2	2	0	2	0	17
Chromosome	4182926	4184281	2	2	0	0	2	15
Chromosome	4183113	4186797	2	2	0	1	0	21
Chromosome	4183127	4183907	2	2	0	1	0	24
Chromosome	4183127	4184782	2	2	0	2	0	37
Chromosome	4183137	4184791	2	2	0	1	0	15
Chromosome	4183157	4191618	2	2	0	1	0	47
Chromosome	4183170	4227617	2	4	0	1	0	12
Chromosome	4183312	4185386	2	2	0	0	1	34
Chromosome	4183840	4187511	1	1	0	1	0	48
Chromosome	4183876	4183919	2	2	0	1	0	28
Chromosome	4183956	4193926	2	2	0	0	1	12
Chromosome	4184175	4185955	2	2	0	0	1	12
Chromosome	4184267	4184332	2	4	0	1	0	29
Chromosome	4184406	4198755	2	2	0	0	1	12
Chromosome	4184496	4193038	1	1	0	0	1	12
Chromosome	4184609	4184692	0	0	0	4	0	44
Chromosome	4184619	4184678	2	2	0	1	0	41
Chromosome	4184745	4253732	1	1	0	12	0	12
Chromosome	4184808	4184990	1	3	0	1	0	46
Chromosome	4184893	4192547	1	1	0	1	0	12
Chromosome	4185281	4187958	2	2	0	1	0	37
Chromosome	4185394	4231216	2	4	0	1	0	24
Chromosome	4185778	4226022	1	3	0	2	0	12
Chromosome	4185796	4187442	2	4	0	1	0	45
Chromosome	4185811	4194275	1	1	0	0	1	15
Chromosome	4186615	4224416	1	1	0	1	0	20
Chromosome	4186656	4193247	2	2	0	0	1	12
Chromosome	4186692	4193721	2	2	0	0	3	12
Chromosome	4186714	4192822	1	1	0	1	0	40
Chromosome	4186725	4187930	2	2	0	1	0	42
Chromosome	4187340	4190786	1	1	0	1	0	18
Chromosome	4187512	4192401	1	1	0	1	0	20
Chromosome	4187718	4191882	2	2	0	1	0	17
Chromosome	4188306	4188391	2	2	0	1	0	27
Chromosome	4190605	4192420	2	2	0	0	1	22
Chromosome	4190823	4190870	2	4	0	0	1	38
Chromosome	4191192	4985308	2	2	0	8	0	41
Chromosome	4191952	4198254	2	2	0	0	1	17
Chromosome	4193672	4193758	1	1	0	1	0	13
Chromosome	4193970	4244475	1	1	0	0	2	12
Chromosome	4194254	4198422	2	2	0	0	1	15
Chromosome	4197985	4198035	2	2	0	1	0	43
Chromosome	4278306	4283293	2	2	0	0	1	12
Chromosome	4356468	4372496	2	2	0	1	0	20
Chromosome	4400354	4400731	1	1	0	0	1	16
Chromosome	4400766	4467656	2	2	0	0	2	14
Chromosome	4425758	4425801	2	2	0	1	0	12
Chromosome	4428077	4467724	2	2	0	0	1	12
Chromosome	4463473	4715190	1	1	0	3	1	14
Chromosome	4467815	4502099	2	2	0	1	0	18
Chromosome	4467967	4641587	2	2	0	0	3	12
Chromosome	4525727	4527310	2	6	0	1	0	13
Chromosome	4539131	4557725	2	2	0	1	0	15
Chromosome	4555755	4571674	2	2	0	1	0	12
Chromosome	4663244	4684512	1	1	0	0	1	14
Chromosome	4668493	4736737	1	1	0	0	10	12
Chromosome	4670883	4670906	2	2	0	3	0	38
Chromosome	4670933	4715403	2	2	0	0	18	12
Chromosome	4672037	4672205	2	2	0	1	0	27
Chromosome	4683047	4718292	1	1	0	1	0	13
Chromosome	4685666	4715245	1	1	0	1	0	13
Chromosome	4711025	4711126	2	4	0	1	0	47
Chromosome	4715249	4715272	1	1	0	1	0	22
Chromosome	4735424	4736764	2	4	0	0	2	25
Chromosome	4736799	4833203	1	1	0	0	9	44
Chromosome	4736799	4977476	1	1	0	0	9	44
Chromosome	4736799	5018502	1	1	0	0	8	44
Chromosome	4736845	4833249	2	2	0	0	2	41
Chromosome	4737087	5180101	1	1	0	0	5	14
Chromosome	4737125	4977802	2	2	0	0	4	46
Chromosome	4737125	5018828	2	2	0	0	4	46
Chromosome	4737982	4787376	1	1	0	1	0	12
Chromosome	4740506	4781211	1	1	0	0	1	12
Chromosome	4740506	5246195	1	1	0	0	45	13
Chromosome	4757114	4802842	2	2	0	0	1	13
Chromosome	4767799	4767885	2	4	0	1	0	46
Chromosome	4769855	4781290	1	1	0	0	1	14
Chromosome	4776127	4776353	1	1	0	2	0	37
Chromosome	4776177	4776258	1	1	0	1	0	30
Chromosome	4776181	4776319	1	1	0	1	0	34
Chromosome	4776181	4776407	1	1	0	0	4	39
Chromosome	4776195	4776369	1	1	0	1	0	31
Chromosome	4776201	4776319	1	1	0	2	0	35
Chromosome	4776207	4776319	1	1	0	1	0	28
Chromosome	4776207	4776433	1	1	0	5	8	49
Chromosome	4776228	4776454	2	2	0	5	3	48
Chromosome	4776243	4776469	2	2	0	0	3	28
Chromosome	4776313	4776502	1	1	0	1	0	43
Chromosome	4776395	4776521	2	2	0	1	0	24
Chromosome	4789304	4796655	1	1	0	0	1	13
Chromosome	4816174	4839559	1	1	0	1	0	17
Chromosome	4829598	4855062	1	1	0	1	0	23
Chromosome	4856161	4856196	1	1	0	1	0	37
Chromosome	4870459	4980065	1	1	0	0	5	12
Chromosome	4870459	5021091	1	1	0	0	5	12
Chromosome	4899024	4993975	2	2	0	0	2	12
Chromosome	4907829	4995369	1	1	0	1	3	15
Chromosome	4939091	4988341	1	1	0	0	1	21
Chromosome	4942911	4980156	2	2	0	0	2	15
Chromosome	4942911	5021182	2	2	0	0	2	15
Chromosome	4963907	4998135	1	1	0	0	1	12
Chromosome	4965847	4997712	2	2	0	0	1	15
Chromosome	4976218	5017106	1	1	0	0	1	31
Chromosome	4976515	4985814	1	1	0	0	1	17
Chromosome	4976736	5017663	1	1	0	0	1	38
Chromosome	4976927	4989384	1	1	0	0	1	46
Chromosome	4977522	5018548	2	2	0	0	1	32
Chromosome	4977542	5018426	1	1	0	0	1	35
Chromosome	4977744	4985434	2	2	0	0	1	19
Chromosome	4977761	5018653	2	2	0	0	1	18
Chromosome	4977764	5018655	1	1	0	0	2	24
Chromosome	4977764	5180101	1	1	0	0	5	14
Chromosome	4977778	5018671	1	1	0	0	1	26
Chromosome	4977778	5018804	1	1	0	0	1	32
Chromosome	4977787	5018653	2	2	0	0	1	20
Chromosome	4977802	5018828	2	2	0	0	4	46
Chromosome	4977832	5018651	2	2	0	0	1	19
Chromosome	4980098	5020522	1	1	0	0	1	33
Chromosome	4980192	5021161	2	6	0	0	1	19
Chromosome	4980621	5021519	1	1	0	0	1	26
Chromosome	4981477	4994454	1	1	0	1	2	12
Chromosome	4984002	4985846	1	1	0	0	1	14
Chromosome	4984916	4984936	1	1	0	1	0	26
Chromosome	4985311	4997874	1	1	0	1	0	31
Chromosome	4985532	4989493	2	2	0	1	0	22
Chromosome	4985581	4985628	1	3	0	0	1	38
Chromosome	4985590	4987173	2	2	0	0	7	12
Chromosome	4986202	5006929	1	1	0	1	0	18
Chromosome	4988401	4993591	2	2	0	1	0	13
Chromosome	4988639	4989874	1	3	0	1	0	34
Chromosome	4988705	4996668	1	3	0	1	0	12
Chromosome	4989340	5016916	1	1	0	0	1	12
Chromosome	4989488	4989901	2	2	0	1	0	28
Chromosome	4989767	4989802	2	2	0	1	0	33
Chromosome	4989817	4989840	2	2	0	3	0	48
Chromosome	4989877	4991095	1	1	0	1	0	15
Chromosome	4989982	4990011	1	3	0	1	0	21
Chromosome	4995445	5392820	1	1	0	18	19	13
Chromosome	4995703	5009645	1	1	0	1	0	50
Chromosome	5018790	5180101	1	1	0	0	5	14
Chromosome	5072148	5072181	1	1	0	1	0	33
Chromosome	5149112	5149211	2	4	0	1	0	18
Chromosome	5179936	5218609	1	3	0	1	0	17
Chromosome	5220736	5220785	2	2	0	1	0	31
Chromosome	5223533	5246190	2	2	0	1	0	13
Chromosome	5235972	5257827	2	2	0	1	0	15
Chromosome	5241850	5280141	1	1	0	0	1	12
Chromosome	5246264	5246376	1	1	0	3	0	47
Chromosome	5246299	5246410	1	1	0	1	1	37
Chromosome	5246338	5246449	1	1	0	1	0	41
Chromosome	5246376	5246487	1	1	0	2	0	32
Chromosome	5246410	5246487	1	1	0	1	0	17
Chromosome	5254050	5278943	1	3	0	1	0	20
Chromosome	5259381	5279940	2	2	0	1	0	45
Chromosome	5261382	5296189	2	2	0	0	1	20
Chromosome	5263037	5312825	2	4	0	1	0	18
Chromosome	5279473	5415787	1	1	0	0	7	12
Chromosome	5280044	5286646	2	2	0	0	1	12
Chromosome	5280127	5311785	2	2	0	1	0	16
Chromosome	5280282	5286092	1	1	0	0	1	12
Chromosome	5301924	5338182	2	2	0	0	1	16
Chromosome	5339957	5340052	2	4	0	0	1	34
Chromosome	5340009	5340104	1	1	0	0	1	39
Chromosome	5351279	5351386	1	3	0	1	0	20
Chromosome	5413255	5413305	0	0	0	6	0	34
Chromosome	5444300	5456711	1	1	0	0	1	12
Chromosome	5473961	5484230	2	2	0	1	0	17
Chromosome	5478618	5478650	2	2	0	1	0	44
