target_id	length	eff_length	est_counts	tpm
BAB33669	771	572	377	5.62128
BAB33670	447	248	210	7.222
BAB33671	2445	2246	589	2.23664
BAB33672	579	380	1015	22.781
BAB33673	768	569	1291	19.351
BAB33674	741	542	4789	75.3591
BAB33675	261	62.0706	428	58.8096
BAB33676	261	62.0706	718	98.6572
BAB33677	774	575	83	1.23112
BAB33680	1740	1541	38	0.210315
BAB33679	636	437	43	0.839222
BAB33681	1056	857	277	2.7567
BAB33682	294	95.0001	98	8.79816
BAB33683	399	200	80	3.41154
BAB33684	378	179	53	2.5253
BAB33685	267	68.0268	18	2.25675
BAB33686	501	302	347	9.7997
BAB33687	1458	1259	9422	63.8274
BAB33688	459	260	9800	321.472
BAB33689	1245	1046	2075	16.9191
BAB33690	402	203	3587	150.704
BAB33691	1056	857	369	3.67228
BAB33692	1104	905	2013	18.9708
BAB33693	1254	1055	2123	17.1628
BAB33695	246	47.5399	80.3367	14.4127
BAB33696	390	191	847	37.8216
BAB33697	714	515	5837	96.6657
BAB33698	201	17.0167	33	16.5398
BAB33699	294	95.0001	117	10.5039
BAB33703	795	596	33	0.472235
BAB33704	594	395	32	0.690944
BAB33705	444	245	22	0.765855
BAB33706	411	212	24	0.965529
BAB33707	555	356	100	2.39574
BAB33708	774	575	2131	31.6086
BAB33710	744	545	32	0.500776
BAB33711	354	155	52	2.86129
BAB33712	1182	983	136	1.17998
BAB33713	417	218	5	0.195616
BAB33714	618	419	4	0.0814209
BAB33715	459	260	2	0.0656065
BAB33719	273	74.0093	120	13.8288
BAB33720	552	353	94	2.27114
BAB33721	753	554	23	0.354086
BAB33722	261	62.0706	9	1.23665
BAB33723	558	359	159	3.7774
BAB33724	222	27.8721	28	8.56798
BAB33725	324	125	150	10.2346
BAB33726	2334	2135	473	1.88953
BAB33727	957	758	466	5.24333
BAB33728	900	701	398	4.84234
BAB33729	723	524	71	1.15563
BAB33730	279	80.003	2	0.213213
BAB33732	903	704	573	6.9418
BAB33733	1059	860	60	0.595035
BAB33734	1128	929	91	0.835441
BAB33736	957	758	76	0.855135
BAB33737	2199	2000	62	0.264394
BAB33738	957	758	13	0.146273
BAB33739	690	491	46	0.799036
BAB33740	615	416	658	13.4903
BAB33742	711	512	119	1.98229
BAB33743	1644	1445	412	2.43175
BAB33744	2526	2327	538	1.97186
BAB33745	669	470	172	3.12119
BAB33746	588	389	421	9.23044
BAB33747	543	344	149	3.69418
BAB33749	192	14.0216	16	9.73224
BBE29395	141	6.28195	29	39.3725
BAB33750	267	68.0268	118	14.7942
BAB33751	381	182	119.785	5.61335
BAB33752	348	149	73.5526	4.21019
BAB33753	1539	1340	992.402	6.31645
BAB33754	1143	944	32	0.289113
BAB33755	921	722	125	1.4766
BAB33756	927	728	299	3.50292
BAB33757	357	158	275	14.8445
BAB33758	576	377	56	1.26688
BAB33759	4254	4055	319	0.67095
BAB33760	858	659	479	6.19926
BAB33761	870	671	137	1.74136
BAB33762	594	395	20	0.43184
BAB33765	1326	1127	46	0.348116
BAB33766	855	656	112	1.45614
BAB33767	720	521	43	0.703916
BAB33768	1428	1229	121	0.839699
BAB33769	696	497	72	1.23557
BAB33772	213	22.4695	6	2.27744
BAB33773	1095	896	32	0.304602
BAB33774	762	563	23	0.348425
BAB33775	168	9.06081	34	32.0038
BAB33779	135	5.87326	2	2.90429
BAB33780	1689	1490	794	4.5449
BAB33781	1473	1274	834	5.58325
BAB33782	588	389	603	13.2208
BAB33783	2034	1835	1288	5.98646
BAB33785	3984	3785	422	0.950904
BAB33786	1089	890	360	3.44987
BAB33789	303	104	4	0.328032
BAB33790	606	407	19	0.398152
BAB33791	864	665	8	0.102603
BAB33792	1548	1349	34	0.21496
BAB33793	1419	1220	24	0.167781
BAB33794	321	122	2086.89	145.891
BAB33795	951	752	43	0.487686
BAB33796	1383	1184	122	0.878817
BBE29396	411	212	11	0.442534
BAB33797	987	788	99	1.07152
BAB33798	1179	980	173	1.5056
BAB33800	972	773	153	1.68811
BAB33801	957	758	1124	12.647
BAB33802	1050	851	882	8.83953
BAB33803	816	617	42	0.580569
BAB33805	633	434	55	1.08084
BAB33806	276	77.0053	267	29.572
BAB33807	1587	1388	54	0.331814
BAB33808	891	692	98	1.20784
BAB33809	1170	971	99	0.869573
BAB33810	1452	1253	95	0.64664
BAB33811	1887	1688	123	0.621474
BAB33812	1260	1061	273	2.19451
BAB33813	1284	1085	823	6.46934
BAB33814	900	701	275	3.34584
BAB33815	660	461	52	0.962039
BAB33816	471	272	24	0.752545
BAB33817	1182	983	74	0.642049
BAB33818	612	413	69	1.42492
BAB33819	1254	1055	120	0.970105
BAB33820	3075	2876	476	1.41159
BAB33821	1092	893	867	8.28052
BAB33822	954	755	203	2.29319
BAB33823	777	578	158	2.33141
BAB33824	948	749	26	0.296061
BAB33825	1665	1466	27	0.15708
BAB33826	945	746	31	0.354416
BAB33827	867	668	40	0.510709
BAB33828	810	611	17	0.2373
BAB33829	951	752	37	0.419637
BAB33830	1014	815	19	0.198832
BAB33831	1212	1013	62	0.522002
BAB33832	540	341	693	17.3328
BAB33833	834	635	861	11.5643
BAB33834	1110	911	1713	16.0372
BAB33835	276	77.0053	521	57.7042
BAB33836	1047	848	212	2.13221
BAB33837	2079	1880	249	1.12962
BAB33838	1032	833	167	1.70986
BAB33839	1305	1106	335	2.58333
BAB33840	1542	1343	60	0.381035
BAB33841	630	431	43	0.850905
BAB33842	963	764	58	0.647478
BAB33843	768	569	25	0.374729
BAB33844	828	629	18	0.244069
BAB33845	852	653	130	1.69793
BAB33846	975	776	3171	34.8518
BAB33847	2943	2744	1354	4.20847
BAB33848	624	425	56	1.1238
BAB33849	1158	959	688	6.11871
BAB33850	1221	1022	636	5.30758
BAB33851	1095	896	1106	10.5278
BAB33852	309	110	208	16.1273
BAB33853	213	22.4695	86	32.6433
BAB33854	1095	896	2923	27.8234
BAB33855	261	62.0706	292	40.1224
BAB33856	1416	1217	405	2.83828
BAB33857	321	122	110	7.68994
BAB33858	1116	917	334	3.10647
BAB33860	810	611	1471	20.5334
BAB33859	459	260	706	23.1591
BAB33861	525	326	999	26.1359
BAB33862	192	14.0216	464	282.235
BAB33863	678	479	403	7.17562
BAB33864	285	86.0009	498	49.3875
BAB33865	2280	2081	110	0.450828
BAB33866	450	251	182	6.18426
BAB33868	978	779	6926	75.829
BAB33867	909	710	113	1.35741
BAB33869	1269	1070	627	4.99774
BAB33870	3144	2945	1325	3.83725
BAB33871	1203	1004	838	7.11869
BAB33872	690	491	888	15.4249
BAB33873	1296	1097	985	7.65808
BAB33874	1320	1121	4451	33.8643
BAB33875	1374	1175	4903	35.5889
BAB33876	1818	1619	391	2.05978
BAB33877	1446	1247	241	1.64832
BAB33878	582	383	472	10.5107
BAB33879	1071	872	4056	39.6709
BAB33880	1128	929	17099	156.98
BAB33881	333	134	6007	382.334
BAB33882	1815	1616	16472	86.9351
BAB33883	972	773	7651	84.4168
BAB33884	243	44.7603	304	57.9256
BAB33885	282	83.0016	328	33.7037
BAB33886	348	149	1068	61.1329
BAB33887	885	686	2211	27.4887
BAB33888	540	341	279	6.97814
BAB33889	450	251	874	29.698
BAB33890	1104	905	1605	15.1257
BAB33891	471	272	7485	234.7
BAB33892	420	221	8290	319.928
BAB33893	978	779	883	9.66748
BAB33894	516	317	989	26.6089
BAB33895	1572	1373	111	0.689513
BAB33896	975	776	328	3.60497
BAB33897	1863	1664	5360	27.4727
BAB33898	900	701	4040	49.1534
BAB33899	243	44.7603	453	86.3167
BAB33900	1449	1250	13498	92.0978
BAB33901	591	392	361	7.85437
BAB33902	912	713	695	8.31353
BAB33903	492	293	3113	90.6153
BAB33904	1365	1166	2095	15.3241
BAB33905	891	692	16103	198.468
BAB33906	330	131	7347	478.331
BAB33907	615	416	11157	228.741
BAB33908	1992	1793	65513	311.629
BAB33909	948	749	48762	555.252
BAB33910	1476	1277	3884	25.9405
BAB33911	579	380	5050	113.344
BAB33912	315	116	1292	94.9937
BAB33913	1299	1100	81745	633.809
BAB33914	624	425	7968	159.901
BAB33915	1275	1076	16326	129.407
BAB33916	2355	2156	18886	74.7104
BAB33917	273	74.0093	6766	779.715
BAB33918	1872	1673	15975	81.4395
BAB33919	372	173	168	8.28234
BAB33920	399	200	207	8.82735
BAB33921	696	497	795	13.6427
BAB33922	1701	1502	225	1.27762
BAB33923	819	620	706	9.71188
BAB33924	459	260	512	16.7953
BAB33925	1773	1574	1214	6.57815
BAB33926	1782	1583	900	4.84899
BAB33927	339	140	89	5.42191
BAB33928	1287	1088	401	3.14344
BAB33929	861	662	523	6.73804
BAB33930	573	374	1358	30.9684
BAB33931	312	113	92	6.94384
BAB33932	354	155	1024	56.3454
BAB33933	1551	1352	992	6.25785
BAB33934	471	272	693	21.7297
BAB33935	552	353	969	23.412
BAB33936	219	25.9389	1116	366.947
BAB33937	375	176	1171	56.7459
BAB33938	3150	2951	24542	70.9301
BAB33939	1194	995	8247	70.6908
BAB33940	648	449	1257	23.877
BAB33941	3363	3164	10472	28.2282
BAB33942	165	8.64817	83	81.8547
BAB33943	528	329	136	3.5256
BAB33944	378	179	214	10.1965
BAB33945	552	353	7536	182.077
BAB33946	1932	1733	4954	24.3808
BAB33947	330	131	3296	214.588
BAB33948	606	407	2735	57.313
BAB33949	1875	1676	3496	17.7905
BAB33950	705	506	7675	129.365
BAB33951	963	764	1076	12.0118
BAB33952	960	761	206	2.30873
BAB33953	1305	1106	12617	97.2951
BAB33954	1677	1478	2695	15.5516
BAB33955	1221	1022	1012	8.44539
BAB33956	1653	1454	910	5.33786
BAB33957	480	281	496	15.0545
BAB33958	795	596	7250	103.748
BAB33959	396	197	6090	263.658
BAB33960	2505	2306	4402	16.281
BAB33961	933	734	168	1.95211
BAB33962	1293	1094	395	3.07943
BAB33963	1356	1157	365	2.6906
BAB33964	4386	4187	418	0.851458
BAB33965	15876	15677	669	0.36396
BAB33966	2163	1964	144	0.625333
BAB33967	1176	977	140	1.22215
BAB33968	408	209	115	4.6929
BAB33969	423	224	29	1.10418
BAB33971	1017	818	127	1.32416
BAB33972	363	164	1019	52.9932
BAB33974	459	260	269	8.82407
BAB33975	918	719	1674	19.8571
BAB33976	678	479	257	4.57602
BAB33977	780	581	162	2.37809
BAB33978	855	656	1218	15.8356
BAB33979	810	611	824	11.5021
BAB33981	594	395	443	9.56526
BAB33980	687	488	271	4.7363
BAB33982	2415	2216	294	1.13153
BAB33983	4197	3998	556.697	1.18759
BAB33984	261	62.0706	8	1.09924
BAB33986	372	173	119	5.86666
BAB33987	1095	896	484	4.6071
BAB33988	927	728	24	0.281171
BAB33989	483	284	37	1.11115
BAB33990	816	617	1050	14.5142
BAB33991	1782	1583	58	0.312491
BAB33992	777	578	9	0.132802
BAB33993	879	680	66	0.827799
BAB33995	1392	1193	26	0.185876
BAB33998	1302	1103	58	0.448479
BAB33999	1146	947	21	0.18913
BAB34000	786	587	124	1.80166
BAB34001	1236	1037	113	0.929372
BAB34002	1050	851	41	0.410908
BAB34003	1668	1469	12	0.0696706
BAB34004	1260	1061	41	0.329578
BAB34005	816	617	39	0.5391
BAB34006	894	695	81	0.994009
BAB34007	1068	869	735	7.21369
BAB34008	510	311	451	12.3682
BAB34009	723	524	2198	35.7756
BAB34010	495	296	7979	229.904
BAB34011	1386	1187	3049	21.9077
BAB34012	522	323	368	9.71707
BAB34013	213	22.4695	118	44.7897
BAB34014	867	668	2907	37.1158
BAB34015	543	344	46	1.14048
BAB34016	693	494	50	0.863243
BAB34017	2610	2411	82	0.290073
BAB34018	1008	809	17	0.179222
BAB34019	516	317	16	0.430478
BAB34020	633	434	9	0.176865
BAB34021	762	563	552	8.3622
BAB34022	891	692	891	10.9815
BAB34023	2973	2774	3846	11.8248
BAB34024	2238	2039	3935	16.4595
BAB34025	1137	938	266.729	2.42525
BAB34026	1335	1136	161	1.20875
BAB34027	408	209	78	3.18301
BAB34028	4851	4652	237	0.434509
BAB34029	462	263	18	0.583723
BAB34030	1902	1703	31	0.155252
BAB34031	1449	1250	435	2.96804
BAB34032	684	485	581	10.217
BAB34033	1383	1184	68	0.489832
BAB34034	333	134	12	0.763777
BAB34035	1224	1025	66	0.549174
BAB34036	3138	2939	219	0.635528
BAB34037	1377	1178	6297	45.5909
BAB34038	1248	1049	1787	14.5291
BAB34039	654	455	2584	48.4363
BAB34040	369	170	174	8.72952
BAB34041	249	50.3754	310	52.4848
BAB34042	1119	920	231	2.14148
BAB34043	153	7.28986	242.371	283.564
BAB34044	153	7.28986	118.629	138.791
BAB34045	744	545	262.109	4.10182
BAB34046	2241	2042	240	1.00241
BAB34047	1203	1004	45	0.382269
BBE29397	219	25.9389	15	4.93208
BAB34048	3882	3683	621	1.43807
BAB34049	1134	935	72	0.656766
BAB34050	816	617	55	0.76027
BAB34051	993	794	29	0.311507
BAB34052	1005	806	46	0.486758
BAB34053	1251	1052	70	0.567509
BAB34054	957	758	124	1.39522
BAB34055	1176	977	61	0.532507
BAB34056	1611	1412	156	0.94228
BAB34057	858	659	45	0.582394
BAB34058	747	548	58	0.902688
BAB34059	414	215	21	0.83305
BAB34060	2106	1907	569	2.54479
BBE29398	198	15.9266	32	17.1363
BAB34061	1089	890	253	2.42449
BAB34062	1161	962	111	0.984097
BAB34063	630	431	78	1.5435
BAB34064	1221	1022	146	1.21841
BAB34065	903	704	43	0.520938
BAB34066	747	548	521	8.10863
BAB34067	564	365	26121	610.361
BAB34068	1596	1397	7796	47.5955
BAB34069	429	230	882	32.7063
BAB34070	1239	1040	228	1.86978
BAB34072	411	212	1290	51.8972
BAB34073	807	608	1182	16.5807
BAB34074	1464	1265	172	1.15965
BAB34075	879	680	53	0.664748
BAB34076	552	353	15	0.362415
BAB34077	1533	1334	26	0.166229
BAB34078	909	710	14	0.168174
BAB34079	297	98.0001	6	0.522174
BAB34080	1059	860	67	0.664456
BAB34081	1659	1460	662	3.86719
BAB34082	681	482	280	4.95451
BAB34083	1386	1187	299	2.14838
BAB34084	561	362	299	7.04454
BAB34085	210	20.9285	46550	18970.2
BAB34086	384	185	359	16.5506
BAB34087	789	590	280	4.04759
BAB34088	204	18.2087	5785	2709.66
BAB34089	966	767	18666	207.561
BAB34090	954	755	390	4.40563
BAB34091	642	443	1816	34.9625
BAB34092	264	65.044	1303	170.855
BAB34093	1212	1013	10292	86.6524
BAB34094	1089	890	4680	44.8483
BAB34095	1113	914	4042	37.7173
BAB34096	1902	1703	8687	43.5056
BAB34097	468	269	3837	121.655
BAB34098	318	119	6363	456.042
BAB34099	612	413	1098	22.6747
BAB34100	642	443	1722	33.1527
BAB34101	1032	833	3663	37.5044
BAB34102	582	383	5492	122.299
BAB34103	2583	2384	23359	83.5676
BAB34104	483	284	228	6.8471
BAB34106	708	509	64	1.07239
BAB34107	1428	1229	191	1.32548
BAB34108	555	356	27	0.64685
BAB34109	708	509	33	0.55295
BAB34112	1671	1472	130	0.753227
BAB34113	936	737	126	1.45812
BAB34114	726	527	288	4.66092
BAB34115	675	476	200	3.58355
BAB34116	741	542	239	3.76087
BAB34117	909	710	1110	13.3338
BAB34118	1539	1340	5859	37.2914
BAB34119	879	680	10799	135.446
BAB34120	468	269	1340	42.4857
BAB34121	1080	881	3015	29.1878
BAB34122	1425	1226	8765	60.975
BAB34123	1176	977	828	7.22813
BAB34127	1665	1466	440	2.55982
BAB34128	753	554	2099	32.3142
BAB34129	1221	1022	1802	15.0381
BAB34130	1149	950	1064	9.5523
BAB34131	801	602	897	12.7083
BAB34132	1947	1748	1025	5.00118
BAB34133	1665	1466	14556	84.6834
BAB34136	327	128	404	26.9192
BAB34137	447	248	9569	329.083
BAB34138	531	332	6150	157.989
BAB34139	363	164	1344	69.8949
BAB34140	765	566	876	13.2001
BAB34141	546	347	2926	71.9176
BAB34142	1641	1442	6413	37.9303
BAB34143	1320	1121	516	3.92585
BAB34144	2199	2000	374	1.59489
BAB34145	678	479	103	1.83397
BAB34146	2685	2486	467	1.60216
